DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2011,65618,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2012,68349,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2013,68701,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2014,69817,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2015,71050,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2016,72126,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2017,73741,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2018,75120,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2019,76795,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2020,77257,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2021,77897,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y59,M,BE,2022,78663,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2011,60017,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2012,61007,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2013,63006,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2014,63410,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2015,64656,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2016,65118,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2017,65885,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2018,64967,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2019,64822,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2020,63522,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2021,63378,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,F,BE,2022,62256,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2011,62908,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2012,64143,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2013,65590,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2014,66291,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2015,68133,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2016,68208,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2017,68852,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2018,68056,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2019,67509,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2020,66641,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2021,66716,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y6,M,BE,2022,65038,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2011,66893,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2012,66313,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2013,68539,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2014,69026,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2015,70914,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2016,72406,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2017,73052,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2018,73928,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2019,75498,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2020,77577,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2021,77013,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,F,BE,2022,78221,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2011,65368,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2012,64833,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2013,67568,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2014,67856,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2015,69112,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2016,70321,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2017,71336,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2018,73029,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2019,74399,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2020,76121,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2021,76615,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y60,M,BE,2022,77198,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2011,65777,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2012,66453,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2013,65826,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2014,68030,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2015,68590,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2016,70433,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2017,71891,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2018,72577,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2019,73459,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2020,75011,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2021,77058,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,F,BE,2022,76506,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2011,64765,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2012,64558,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2013,64065,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2014,66772,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2015,67068,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2016,68365,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2017,69472,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2018,70551,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2019,72281,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2020,73698,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2021,75316,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y61,M,BE,2022,75845,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2011,66636,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2012,65342,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2013,65974,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2014,65278,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2015,67546,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2016,68072,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2017,69890,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2018,71329,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2019,72023,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2020,72894,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2021,74479,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,F,BE,2022,76540,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2011,64540,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2012,63938,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2013,63731,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2014,63217,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2015,65962,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2016,66163,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2017,67480,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2018,68582,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2019,69765,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2020,71492,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2021,72864,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y62,M,BE,2022,74483,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2011,65583,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2012,66170,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2013,64837,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2014,65387,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2015,64750,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2016,66968,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2017,67551,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2018,69258,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2019,70751,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2020,71425,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2021,72283,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,F,BE,2022,73911,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2011,63182,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2012,63674,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2013,63103,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2014,62889,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2015,62439,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2016,65153,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2017,65317,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2018,66683,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2019,67716,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2020,68855,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2021,70527,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y63,M,BE,2022,72012,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2011,65302,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2012,65090,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2013,65622,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2014,64304,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2015,64858,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2016,64173,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2017,66426,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2018,67039,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2019,68678,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2020,70130,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2021,70825,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,F,BE,2022,71679,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2011,62860,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2012,62354,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2013,62716,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2014,62230,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2015,62082,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2016,61635,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2017,64260,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2018,64445,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2019,65833,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2020,66781,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2021,67918,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y64,M,BE,2022,69645,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2011,55671,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2012,64773,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2013,64455,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2014,64955,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2015,63661,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2016,64205,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2017,63518,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2018,65772,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2019,66335,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2020,67949,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2021,69398,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,F,BE,2022,70037,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2011,51991,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2012,61830,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2013,61266,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2014,61677,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2015,61197,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2016,61023,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2017,60584,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2018,63223,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2019,63342,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2020,64737,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2021,65688,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y65,M,BE,2022,66822,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2011,54953,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2012,55156,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2013,64151,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2014,63758,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2015,64293,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2016,63038,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2017,63552,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2018,62914,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2019,65081,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2020,65673,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2021,67316,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,F,BE,2022,68755,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2011,51222,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2012,51044,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2013,60777,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2014,60128,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2015,60558,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2016,60158,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2017,59942,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2018,59527,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2019,62160,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2020,62277,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2021,63596,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y66,M,BE,2022,64557,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2011,51957,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2012,54465,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2013,54574,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2014,63458,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2015,63099,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2016,63678,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2017,62424,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2018,62908,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2019,62261,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2020,64415,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2021,65047,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,F,BE,2022,66601,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2011,48014,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2012,50357,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2013,50014,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2014,59620,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2015,59066,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2016,59519,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2017,59139,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2018,58876,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2019,58454,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2020,61073,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2021,61151,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y67,M,BE,2022,62412,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2011,45622,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2012,51409,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2013,53894,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2014,53957,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2015,62770,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2016,62447,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2017,63052,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2018,61794,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2019,62258,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2020,61628,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2021,63703,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,F,BE,2022,64327,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2011,41779,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2012,47048,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2013,49417,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2014,49057,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2015,58458,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2016,57912,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2017,58334,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2018,58008,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2019,57791,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2020,57451,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2021,59857,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y68,M,BE,2022,60032,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2011,41778,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2012,45157,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2013,50790,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2014,53254,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2015,53366,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2016,62060,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2017,61743,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2018,62374,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2019,61110,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2020,61616,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,Y69,F,BE,2021,60872,
