"","ATCCode","DateUsedForStatisticsYear","Sector","ReportQuarter","TOTAL_VOLUME","TOTAL_VOLUME_UNIT","TOTAL_DDD"
"4993","J04AK05",2015,"HC",2,19176,"mg",222.976744186047
"4994","J04AK05",2015,"HC",4,8272,"mg",96.1860465116279
"4995","J04AK05",2016,"HC",1,564,"mg",6.55813953488372
"4996","J04AK05",2016,"HC",3,18988,"mg",220.790697674419
"4997","J04AK05",2018,"HC",1,18988,"mg",220.790697674419
"4998","J04AK05",2018,"HC",2,37976,"mg",441.581395348837
"4999","J04AK05",2018,"HC",3,18988,"mg",220.790697674419
"5000","J04AK05",2018,"HC",4,18988,"mg",220.790697674419
"5001","J04AK05",2019,"HC",2,188,"mg",2.18604651162791
"5002","J04AK05",2019,"HC",4,75952,"mg",883.162790697674
"5003","J04AK05",2020,"HC",1,29516,"mg",343.209302325581
"5004","J04AK05",2020,"HC",3,56964,"mg",662.372093023256
"5005","J04AK05",2020,"HC",4,56964,"mg",662.372093023256
"5006","J04AK05",2021,"HC",1,19082,"mg",221.883720930233
"5007","J04AK05",2021,"HC",2,2425.2,"mg",28.2
"5008","J04AM01",2014,"HC",4,306,"mg",0.306
"5009","J05AB01",2012,"AC",1,267135960,"mg",66783.99
"5010","J05AB01",2012,"AC",2,272479740,"mg",68119.935
"5011","J05AB01",2012,"AC",3,266856480,"mg",66714.12
"5012","J05AB01",2012,"AC",4,280570320,"mg",70142.58
"5013","J05AB01",2012,"HC",1,48146125,"mg",12036.53125
"5014","J05AB01",2012,"HC",2,47337780,"mg",11834.445
"5015","J05AB01",2012,"HC",3,47625978,"mg",11906.4945
"5016","J05AB01",2012,"HC",4,47412041,"mg",11853.01025
"5017","J05AB01",2013,"AC",1,33805860,"mg",8451.465
"5018","J05AB01",2013,"AC",2,18012180,"mg",4503.045
"5019","J05AB01",2013,"AC",3,17438940,"mg",4359.735
"5020","J05AB01",2013,"AC",4,16998038,"mg",4249.5095
"5021","J05AB01",2013,"HC",1,47385617,"mg",11846.40425
"5022","J05AB01",2013,"HC",2,50283288,"mg",12570.822
"5023","J05AB01",2013,"HC",3,46617236,"mg",11654.309
"5024","J05AB01",2013,"HC",4,48456918,"mg",12114.2295
"5025","J05AB01",2014,"AC",1,21917760,"mg",5479.44
"5026","J05AB01",2014,"AC",2,37649220,"mg",9412.305
"5027","J05AB01",2014,"AC",3,37404420,"mg",9351.105
"5028","J05AB01",2014,"AC",4,39383220,"mg",9845.805
"5029","J05AB01",2014,"HC",1,50869159,"mg",12717.28975
"5030","J05AB01",2014,"HC",2,52127954,"mg",13031.9885
"5031","J05AB01",2014,"HC",3,50621011,"mg",12655.25275
"5032","J05AB01",2014,"HC",4,51232236,"mg",12808.059
"5033","J05AB01",2015,"AC",1,40141080,"mg",10035.27
"5034","J05AB01",2015,"AC",2,42248400,"mg",10562.1
"5035","J05AB01",2015,"AC",3,26936160,"mg",6734.04
"5036","J05AB01",2015,"AC",4,28490640,"mg",7122.66
"5037","J05AB01",2015,"HC",1,53996616,"mg",13499.154
"5038","J05AB01",2015,"HC",2,51603616,"mg",12900.904
"5039","J05AB01",2015,"HC",3,51835284,"mg",12958.821
"5040","J05AB01",2015,"HC",4,52992012,"mg",13248.003
"5041","J05AB01",2016,"AC",1,339383230,"mg",84845.8075
"5042","J05AB01",2016,"AC",2,356624132,"mg",89156.033
"5043","J05AB01",2016,"AC",3,347321426,"mg",86830.3565
"5044","J05AB01",2016,"AC",4,382538202.6,"mg",95634.55065
"5045","J05AB01",2016,"HC",1,58429623.5,"mg",14607.405875
"5046","J05AB01",2016,"HC",2,56751740,"mg",14187.935
"5047","J05AB01",2016,"HC",3,55067230.5,"mg",13766.807625
"5048","J05AB01",2016,"HC",4,55695989,"mg",13923.99725
"5049","J05AB01",2017,"AC",1,363025714,"mg",90756.4285
"5050","J05AB01",2017,"AC",2,380840094,"mg",95210.0235
"5051","J05AB01",2017,"AC",3,379714146,"mg",94928.5365
"5052","J05AB01",2017,"AC",4,412131354,"mg",103032.8385
"5053","J05AB01",2017,"HC",1,59719319,"mg",14929.82975
"5054","J05AB01",2017,"HC",2,58397094.5,"mg",14599.273625
"5055","J05AB01",2017,"HC",3,60969445.5,"mg",15242.361375
"5056","J05AB01",2017,"HC",4,56420260,"mg",14105.065
"5057","J05AB01",2018,"AC",1,400282998,"mg",100070.7495
"5058","J05AB01",2018,"AC",2,415936988,"mg",103984.247
"5059","J05AB01",2018,"AC",3,414904768,"mg",103726.192
"5060","J05AB01",2018,"AC",4,469178734,"mg",117294.6835
"5061","J05AB01",2018,"HC",1,60609004,"mg",15152.251
"5062","J05AB01",2018,"HC",2,58960469.5,"mg",14740.117375
"5063","J05AB01",2018,"HC",3,57379855,"mg",14344.96375
"5064","J05AB01",2018,"HC",4,61264031.5,"mg",15316.007875
"5065","J05AB01",2019,"AC",1,426661774,"mg",106665.4435
"5066","J05AB01",2019,"AC",2,456298204,"mg",114074.551
"5067","J05AB01",2019,"AC",3,456564642,"mg",114141.1605
"5068","J05AB01",2019,"AC",4,497218152,"mg",124304.538
"5069","J05AB01",2019,"HC",1,60640162.5,"mg",15160.040625
"5070","J05AB01",2019,"HC",2,61063369.5,"mg",15265.842375
"5071","J05AB01",2019,"HC",3,61442939,"mg",15360.73475
"5072","J05AB01",2019,"HC",4,65028032,"mg",16257.008
"5073","J05AB01",2020,"AC",1,489346010,"mg",122336.5025
"5074","J05AB01",2020,"AC",2,470086926,"mg",117521.7315
"5075","J05AB01",2020,"AC",3,476844028,"mg",119211.007
"5076","J05AB01",2020,"AC",4,511051718,"mg",127762.9295
"5077","J05AB01",2020,"HC",1,62713760.5,"mg",15678.440125
"5078","J05AB01",2020,"HC",2,48775442,"mg",12193.8605
"5079","J05AB01",2020,"HC",3,57521825.5,"mg",14380.456375
"5080","J05AB01",2020,"HC",4,54975966.5,"mg",13743.991625
"5081","J05AB01",2021,"AC",1,475828776,"mg",118957.194
"5082","J05AB01",2021,"AC",2,505693466,"mg",126423.3665
"5083","J05AB01",2021,"AC",3,500661444,"mg",125165.361
"5084","J05AB01",2021,"AC",4,537430696,"mg",134357.674
"5085","J05AB01",2021,"HC",1,54837390.5,"mg",13709.347625
"5086","J05AB01",2021,"HC",2,57071670,"mg",14267.9175
"5087","J05AB01",2021,"HC",3,52050379,"mg",13012.59475
"5088","J05AB01",2021,"HC",4,49980495,"mg",12495.12375
"5089","J05AB06",2012,"HC",1,2607630,"mg",5215.26
"5090","J05AB06",2012,"HC",2,2355180,"mg",4710.36
"5091","J05AB06",2012,"HC",3,3025710,"mg",6049.92
"5092","J05AB06",2012,"HC",4,2978610,"mg",5953.47
"5093","J05AB06",2013,"HC",1,2562000,"mg",5121
"5094","J05AB06",2013,"HC",2,2301120,"mg",4602.24
"5095","J05AB06",2013,"HC",3,1969110,"mg",3938.22
"5096","J05AB06",2013,"HC",4,1992570,"mg",3985.14
"5097","J05AB06",2014,"HC",1,2603040,"mg",5206.08
"5098","J05AB06",2014,"HC",2,2709120,"mg",5418.24
"5099","J05AB06",2014,"HC",3,2141490,"mg",4282.98
"5100","J05AB06",2014,"HC",4,2099160,"mg",4198.32
"5101","J05AB06",2015,"HC",1,2416890,"mg",4833.78
"5102","J05AB06",2015,"HC",2,2543370,"mg",5086.74
"5103","J05AB06",2015,"HC",3,2390370,"mg",4780.74
"5104","J05AB06",2015,"HC",4,2360790,"mg",4721.58
"5105","J05AB06",2016,"HC",1,2615900,"mg",5231.8
"5106","J05AB06",2016,"HC",2,2354310,"mg",4708.62
"5107","J05AB06",2016,"HC",3,2578530,"mg",5157.06
"5108","J05AB06",2016,"HC",4,2356835,"mg",4713.67
"5109","J05AB06",2017,"HC",1,2820930,"mg",5641.86
"5110","J05AB06",2017,"HC",2,2552270,"mg",5104.54
"5111","J05AB06",2017,"HC",3,2785075,"mg",5570.15
"5112","J05AB06",2017,"HC",4,2704780,"mg",5409.56
"5113","J05AB06",2018,"HC",1,2631050,"mg",5262.1
"5114","J05AB06",2018,"HC",2,2409355,"mg",4818.71
"5115","J05AB06",2018,"HC",3,2833050,"mg",5666.1
"5116","J05AB06",2018,"HC",4,2510355,"mg",5020.71
"5117","J05AB06",2019,"HC",1,2499750,"mg",4999.5
"5118","J05AB06",2019,"HC",2,2376530,"mg",4753.06
"5119","J05AB06",2019,"HC",3,2642160,"mg",5284.32
"5120","J05AB06",2019,"HC",4,2528030,"mg",5056.06
"5121","J05AB06",2020,"HC",1,2277045,"mg",4554.09
"5122","J05AB06",2020,"HC",2,1774065,"mg",3548.13
"5123","J05AB06",2020,"HC",3,2075045,"mg",4150.09
"5124","J05AB06",2020,"HC",4,2239675,"mg",4479.35
"5125","J05AB06",2021,"HC",1,2181600,"mg",4363.2
"5126","J05AB06",2021,"HC",2,1672055,"mg",3344.11
"5127","J05AB06",2021,"HC",3,1593275,"mg",3186.55
"5128","J05AB06",2021,"HC",4,1406660,"mg",2813.32
"5129","J05AB11",2012,"AC",1,17542980,"mg",5847.66
"5130","J05AB11",2012,"AC",2,17093160,"mg",5697.72
"5131","J05AB11",2012,"AC",3,15765120,"mg",5255.04
"5132","J05AB11",2012,"AC",4,17543940,"mg",5847.98
"5133","J05AB11",2012,"HC",1,497250,"mg",165.75
"5134","J05AB11",2012,"HC",2,417690,"mg",139.23
"5135","J05AB11",2012,"HC",3,236070,"mg",78.69
"5136","J05AB11",2012,"HC",4,308040,"mg",102.68
"5137","J05AB11",2013,"AC",1,18485460,"mg",6161.82
"5138","J05AB11",2013,"AC",2,17971380,"mg",5990.46
"5139","J05AB11",2013,"AC",3,17628660,"mg",5876.22
"5140","J05AB11",2013,"AC",4,19317102,"mg",6439.034
"5141","J05AB11",2013,"HC",1,512040,"mg",170.68
"5142","J05AB11",2013,"HC",2,528870,"mg",176.29
"5143","J05AB11",2013,"HC",3,432480,"mg",144.16
"5144","J05AB11",2013,"HC",4,498270,"mg",166.09
"5145","J05AB11",2014,"AC",1,21141540,"mg",7047.18
"5146","J05AB11",2014,"AC",2,19899180,"mg",6633.06
"5147","J05AB11",2014,"AC",3,19320840,"mg",6440.28
"5148","J05AB11",2014,"AC",4,20670300,"mg",6890.1
"5149","J05AB11",2014,"HC",1,392700,"mg",130.9
"5150","J05AB11",2014,"HC",2,488070,"mg",162.69
"5151","J05AB11",2014,"HC",3,377400,"mg",125.8
"5152","J05AB11",2014,"HC",4,648210,"mg",216.07
"5153","J05AB11",2015,"AC",1,20627460,"mg",6875.82
"5154","J05AB11",2015,"AC",2,21741300,"mg",7247.1
"5155","J05AB11",2015,"AC",3,21098700,"mg",7032.9
"5156","J05AB11",2015,"AC",4,24654420,"mg",8218.14
"5157","J05AB11",2015,"HC",1,518670,"mg",172.89
"5158","J05AB11",2015,"HC",2,758370,"mg",252.79
"5159","J05AB11",2015,"HC",3,315180,"mg",105.06
"5160","J05AB11",2015,"HC",4,474300,"mg",158.1
"5161","J05AB11",2016,"AC",1,24242525,"mg",8080.84166666667
"5162","J05AB11",2016,"AC",2,27858830,"mg",9286.27666666667
"5163","J05AB11",2016,"AC",3,25942355,"mg",8647.45166666667
"5164","J05AB11",2016,"AC",4,28148494.5,"mg",9382.8315
"5165","J05AB11",2016,"HC",1,653470,"mg",217.823333333333
"5166","J05AB11",2016,"HC",2,853955,"mg",284.651666666667
"5167","J05AB11",2016,"HC",3,687810,"mg",229.27
"5168","J05AB11",2016,"HC",4,576205,"mg",192.068333333333
"5169","J05AB11",2017,"AC",1,27959325,"mg",9319.775
"5170","J05AB11",2017,"AC",2,29006190,"mg",9668.73
"5171","J05AB11",2017,"AC",3,27853780,"mg",9284.59333333333
"5172","J05AB11",2017,"AC",4,32663505,"mg",10887.835
"5173","J05AB11",2017,"HC",1,752490,"mg",250.83
"5174","J05AB11",2017,"HC",2,562065,"mg",187.355
"5175","J05AB11",2017,"HC",3,756995,"mg",252.331666666667
"5176","J05AB11",2017,"HC",4,556945,"mg",185.648333333333
"5177","J05AB11",2018,"AC",1,36209510,"mg",12069.8366666667
"5178","J05AB11",2018,"AC",2,35938325,"mg",11979.4416666667
"5179","J05AB11",2018,"AC",3,36539275,"mg",12179.7583333333
"5180","J05AB11",2018,"AC",4,43519890,"mg",14506.63
"5181","J05AB11",2018,"HC",1,816500,"mg",272.166666666667
"5182","J05AB11",2018,"HC",2,862615,"mg",287.538333333333
"5183","J05AB11",2018,"HC",3,828265,"mg",276.088333333333
"5184","J05AB11",2018,"HC",4,802910,"mg",267.636666666667
"5185","J05AB11",2019,"AC",1,40782285,"mg",13594.095
"5186","J05AB11",2019,"AC",2,44062765,"mg",14687.5883333333
"5187","J05AB11",2019,"AC",3,45975200,"mg",15325.0666666667
"5188","J05AB11",2019,"AC",4,54346585,"mg",18115.5283333333
"5189","J05AB11",2019,"HC",1,1076155,"mg",358.718333333333
"5190","J05AB11",2019,"HC",2,890820,"mg",296.94
"5191","J05AB11",2019,"HC",3,1048925,"mg",349.641666666667
"5192","J05AB11",2019,"HC",4,1198940,"mg",399.646666666667
"5193","J05AB11",2020,"AC",1,51920565,"mg",17306.855
"5194","J05AB11",2020,"AC",2,46132255,"mg",15377.4183333333
"5195","J05AB11",2020,"AC",3,47223055,"mg",15741.0183333333
"5196","J05AB11",2020,"AC",4,53141655,"mg",17713.885
"5197","J05AB11",2020,"HC",1,1014565,"mg",338.188333333333
"5198","J05AB11",2020,"HC",2,755965,"mg",251.988333333333
"5199","J05AB11",2020,"HC",3,1116540,"mg",372.18
"5200","J05AB11",2020,"HC",4,1056035,"mg",352.011666666667
"5201","J05AB11",2021,"AC",1,52016515,"mg",17338.8383333333
"5202","J05AB11",2021,"AC",2,52359410,"mg",17453.1366666667
"5203","J05AB11",2021,"AC",3,53330525,"mg",17776.8416666667
"5204","J05AB11",2021,"AC",4,61983195,"mg",20661.065
"5205","J05AB11",2021,"HC",1,1366526,"mg",455.508666666667
"5206","J05AB11",2021,"HC",2,903445,"mg",301.148333333333
"5207","J05AB11",2021,"HC",3,878700,"mg",292.9
"5208","J05AB11",2021,"HC",4,522160,"mg",174.053333333333
"5209","J05AB12",2012,"HC",1,60817.5,"mg",2432.7
"5210","J05AB12",2012,"HC",2,68085,"mg",2723.4
"5211","J05AB12",2012,"HC",3,35190,"mg",1407.6
"5212","J05AB12",2012,"HC",4,59287.5,"mg",2371.5
"5213","J05AB12",2013,"HC",1,81090,"mg",3243.6
"5214","J05AB12",2013,"HC",2,66555,"mg",2662.2
"5215","J05AB12",2013,"HC",3,98685,"mg",3947.4
"5216","J05AB12",2013,"HC",4,138847.5,"mg",5553.9
"5217","J05AB12",2014,"HC",1,74205,"mg",2968.2
"5218","J05AB12",2014,"HC",2,65025,"mg",2601
"5219","J05AB12",2014,"HC",3,6885,"mg",275.4
"5220","J05AB12",2015,"HC",1,382.5,"mg",15.3
"5221","J05AB12",2018,"HC",2,757.5,"mg",30.3
"5222","J05AB14",2012,"AC",1,4296240,"mg",4773.6
"5223","J05AB14",2012,"AC",2,3387420,"mg",3763.8
"5224","J05AB14",2012,"AC",3,3965760,"mg",4406.4
"5225","J05AB14",2012,"AC",4,5159970,"mg",5733.3
"5226","J05AB14",2012,"HC",1,2076057,"mg",2306.73
"5227","J05AB14",2012,"HC",2,1336608,"mg",1485.12
"5228","J05AB14",2012,"HC",3,1564731,"mg",1738.59
"5229","J05AB14",2012,"HC",4,1668006,"mg",1853.34
"5230","J05AB14",2013,"HC",1,1604664,"mg",1782.96
"5231","J05AB14",2013,"HC",2,1557846,"mg",1730.94
"5232","J05AB14",2013,"HC",3,960228,"mg",1066.92
"5233","J05AB14",2013,"HC",4,1783296,"mg",1981.44
"5234","J05AB14",2014,"AC",1,3194640,"mg",3549.6
"5235","J05AB14",2014,"AC",2,4433940,"mg",4926.6
"5236","J05AB14",2014,"AC",3,3662820,"mg",4069.8
"5237","J05AB14",2014,"AC",4,2809080,"mg",3121.2
"5238","J05AB14",2014,"HC",1,1768068,"mg",1964.52
"5239","J05AB14",2014,"HC",2,1584927,"mg",1761.03
"5240","J05AB14",2014,"HC",3,1108944,"mg",1232.16
"5241","J05AB14",2014,"HC",4,1496340,"mg",1662.6
"5242","J05AB14",2015,"AC",1,3056940,"mg",3396.6
"5243","J05AB14",2015,"AC",2,3855600,"mg",4284
"5244","J05AB14",2015,"AC",3,4626720,"mg",5140.8
"5245","J05AB14",2015,"AC",4,3525120,"mg",3916.8
"5246","J05AB14",2015,"HC",1,1501389,"mg",1668.21
"5247","J05AB14",2015,"HC",2,1623483,"mg",1803.87
"5248","J05AB14",2015,"HC",3,1047438,"mg",1163.82
"5249","J05AB14",2015,"HC",4,1383426,"mg",1537.14
"5250","J05AB14",2016,"AC",1,3845070,"mg",4272.3
"5251","J05AB14",2016,"AC",2,5443092,"mg",6047.88
"5252","J05AB14",2016,"AC",3,9119088,"mg",10132.32
"5253","J05AB14",2016,"AC",4,12748860,"mg",14165.4
"5254","J05AB14",2016,"HC",1,1724373,"mg",1915.97
"5255","J05AB14",2016,"HC",2,2419758,"mg",2688.62
"5256","J05AB14",2016,"HC",3,3025606.5,"mg",3361.785
"5257","J05AB14",2016,"HC",4,3830980.5,"mg",4256.645
"5258","J05AB14",2017,"AC",1,12544200,"mg",13938
"5259","J05AB14",2017,"AC",2,12407850,"mg",13786.5
"5260","J05AB14",2017,"AC",3,13298670,"mg",14776.3
"5261","J05AB14",2017,"AC",4,13353660,"mg",14837.4
"5262","J05AB14",2017,"HC",1,3551917.5,"mg",3946.575
"5263","J05AB14",2017,"HC",2,3408295.5,"mg",3786.995
"5264","J05AB14",2017,"HC",3,4315932,"mg",4795.48
"5265","J05AB14",2017,"HC",4,4001872.5,"mg",4446.525
"5266","J05AB14",2018,"AC",1,13170501,"mg",14633.89
"5267","J05AB14",2018,"AC",2,13935879,"mg",15484.31
"5268","J05AB14",2018,"AC",3,13021425,"mg",14468.25
"5269","J05AB14",2018,"AC",4,13798620,"mg",15331.8
"5270","J05AB14",2018,"HC",1,4239121.5,"mg",4710.135
"5271","J05AB14",2018,"HC",2,3925516.5,"mg",4361.685
"5272","J05AB14",2018,"HC",3,4326840,"mg",4807.6
"5273","J05AB14",2018,"HC",4,4326385.5,"mg",4807.095
"5274","J05AB14",2019,"AC",1,11317050,"mg",12574.5
"5275","J05AB14",2019,"AC",2,11303415,"mg",12559.35
"5276","J05AB14",2019,"AC",3,11494305,"mg",12771.45
"5277","J05AB14",2019,"AC",4,12353310,"mg",13725.9
"5278","J05AB14",2019,"HC",1,3532374,"mg",3924.86
"5279","J05AB14",2019,"HC",2,3519648,"mg",3910.72
"5280","J05AB14",2019,"HC",3,3919153.5,"mg",4354.615
"5281","J05AB14",2019,"HC",4,3774622.5,"mg",4194.025
"5282","J05AB14",2020,"AC",1,12326040,"mg",13695.6
"5283","J05AB14",2020,"AC",2,8085555,"mg",8983.95
"5284","J05AB14",2020,"AC",3,9530865,"mg",10589.85
"5285","J05AB14",2020,"AC",4,10417140,"mg",11574.6
"5286","J05AB14",2020,"HC",1,3261037.5,"mg",3623.375
"5287","J05AB14",2020,"HC",2,2102062.5,"mg",2335.625
"5288","J05AB14",2020,"HC",3,3082873.5,"mg",3425.415
"5289","J05AB14",2020,"HC",4,2955159,"mg",3283.51
"5290","J05AB14",2021,"AC",1,8399160,"mg",9332.4
"5291","J05AB14",2021,"AC",2,9926280,"mg",11029.2
"5292","J05AB14",2021,"AC",3,11248875,"mg",12498.75
"5293","J05AB14",2021,"AC",4,12080610,"mg",13422.9
"5294","J05AB14",2021,"HC",1,2751543,"mg",3057.27
"5295","J05AB14",2021,"HC",2,3084237,"mg",3426.93
"5296","J05AB14",2021,"HC",3,3207861,"mg",3564.29
"5297","J05AB14",2021,"HC",4,4253652,"mg",4726.28
"5298","J05AB15",2013,"HC",4,253.75,"mg",2.03
"5299","J05AD01",2012,"HC",1,3139560,"mg",483.009230769231
"5300","J05AD01",2012,"HC",2,2337840,"mg",359.667692307692
"5301","J05AD01",2012,"HC",3,3188520,"mg",490.541538461538
"5302","J05AD01",2012,"HC",4,3604680,"mg",554.566153846154
"5303","J05AD01",2013,"HC",1,6683040,"mg",1028.16
"5304","J05AD01",2013,"HC",2,3782160,"mg",581.870769230769
"5305","J05AD01",2013,"HC",3,1071000,"mg",164.769230769231
"5306","J05AD01",2013,"HC",4,2827440,"mg",434.990769230769
"5307","J05AD01",2014,"HC",1,4131000,"mg",635.538461538462
"5308","J05AD01",2014,"HC",2,2239920,"mg",344.603076923077
"5309","J05AD01",2014,"HC",3,1248480,"mg",192.073846153846
"5310","J05AD01",2014,"HC",4,1872720,"mg",288.110769230769
"5311","J05AD01",2015,"HC",1,3506760,"mg",539.501538461539
"5312","J05AD01",2015,"HC",2,1921680,"mg",295.643076923077
"5313","J05AD01",2015,"HC",3,1744200,"mg",268.338461538462
"5314","J05AD01",2015,"HC",4,373320,"mg",57.4338461538461
"5315","J05AD01",2016,"HC",1,927180,"mg",142.643076923077
"5316","J05AD01",2016,"HC",2,1327140,"mg",204.175384615385
"5317","J05AD01",2016,"HC",3,563580,"mg",86.7046153846154
"5318","J05AD01",2016,"HC",4,1151400,"mg",177.138461538462
"5319","J05AD01",2017,"HC",1,666600,"mg",102.553846153846
"5320","J05AD01",2017,"HC",2,103020,"mg",15.8492307692308
"5321","J05AD01",2017,"HC",3,333300,"mg",51.2769230769231
"5322","J05AD01",2018,"HC",1,145440,"mg",22.3753846153846
"5323","J05AD01",2018,"HC",2,96960,"mg",14.9169230769231
"5324","J05AD01",2018,"HC",3,103020,"mg",15.8492307692308
"5325","J05AD01",2018,"HC",4,151500,"mg",23.3076923076923
"5326","J05AD01",2019,"HC",1,448440,"mg",68.9907692307692
"5327","J05AD01",2019,"HC",2,230280,"mg",35.4276923076923
"5328","J05AD01",2019,"HC",3,454500,"mg",69.9230769230769
"5329","J05AD01",2019,"HC",4,599940,"mg",92.2984615384615
"5330","J05AD01",2020,"HC",1,42420,"mg",6.52615384615385
"5331","J05AD01",2020,"HC",2,24240,"mg",3.72923076923077
"5332","J05AE01",2012,"AC",1,14198400,"mg",7888
"5333","J05AE01",2012,"AC",2,13402800,"mg",7446
"5334","J05AE01",2012,"AC",3,13892400,"mg",7718
"5335","J05AE01",2012,"AC",4,12816600,"mg",7120.33333333333
"5336","J05AE01",2012,"HC",1,4184040,"mg",2324.46666666667
"5337","J05AE01",2012,"HC",2,3551640,"mg",1973.13333333333
"5338","J05AE01",2012,"HC",3,3553680,"mg",1974.26666666667
"5339","J05AE01",2012,"HC",4,3830610,"mg",2128.11666666667
"5340","J05AE01",2013,"AC",1,13525200,"mg",7514
"5341","J05AE01",2013,"AC",2,12178800,"mg",6766
"5342","J05AE01",2013,"AC",3,11628000,"mg",6460
"5343","J05AE01",2013,"AC",4,10179600,"mg",5655.33333333333
"5344","J05AE01",2013,"HC",1,4100400,"mg",2278
"5345","J05AE01",2013,"HC",2,2878440,"mg",1599.13333333333
"5346","J05AE01",2013,"HC",3,2465850,"mg",1369.91666666667
"5347","J05AE01",2013,"HC",4,2448000,"mg",1360
"5348","J05AE01",2014,"AC",1,10893600,"mg",6052
"5349","J05AE01",2014,"AC",2,8262000,"mg",4590
"5350","J05AE01",2014,"AC",3,9853200,"mg",5474
"5351","J05AE01",2014,"AC",4,8078400,"mg",4488
"5352","J05AE01",2014,"HC",1,2264400,"mg",1258
"5353","J05AE01",2014,"HC",2,1224000,"mg",680
"5354","J05AE01",2014,"HC",3,2509200,"mg",1394
"5355","J05AE01",2014,"HC",4,1713600,"mg",952
"5356","J05AE01",2015,"AC",1,7344000,"mg",4080
"5357","J05AE01",2015,"AC",2,5140800,"mg",2856
"5358","J05AE01",2015,"AC",3,5324400,"mg",2958
"5359","J05AE01",2015,"AC",4,4590000,"mg",2550
"5360","J05AE01",2015,"HC",1,1530000,"mg",850
"5361","J05AE01",2015,"HC",2,1949220,"mg",1082.9
"5362","J05AE01",2015,"HC",3,1476960,"mg",820.533333333333
"5363","J05AE01",2015,"HC",4,1468800,"mg",816
"5364","J05AE01",2016,"AC",1,3939000,"mg",2188.33333333333
"5365","J05AE01",2016,"AC",2,4666200,"mg",2592.33333333333
"5366","J05AE01",2016,"AC",3,3272400,"mg",1818
"5367","J05AE01",2016,"AC",4,3214140,"mg",1785.63333333333
"5368","J05AE01",2016,"HC",1,757500,"mg",420.833333333333
"5369","J05AE01",2016,"HC",2,1030200,"mg",572.333333333333
"5370","J05AE01",2016,"HC",3,727705,"mg",404.280555555556
"5371","J05AE01",2016,"HC",4,242400,"mg",134.666666666667
"5372","J05AE01",2017,"AC",1,3211800,"mg",1784.33333333333
"5373","J05AE01",2017,"AC",2,2605800,"mg",1447.66666666667
"5374","J05AE01",2017,"AC",3,1939200,"mg",1077.33333333333
"5375","J05AE01",2017,"AC",4,2731200,"mg",1517.33333333333
"5376","J05AE01",2017,"HC",1,60600,"mg",33.6666666666667
"5377","J05AE01",2018,"AC",1,1515000,"mg",841.666666666667
"5378","J05AE01",2018,"AC",2,1636200,"mg",909
"5379","J05AE01",2018,"AC",3,1151400,"mg",639.666666666667
"5380","J05AE01",2018,"AC",4,1151400,"mg",639.666666666667
"5381","J05AE01",2018,"HC",1,6060,"mg",3.36666666666667
"5382","J05AE01",2019,"AC",1,363600,"mg",202
"5383","J05AE01",2019,"AC",2,787800,"mg",437.666666666667
"5384","J05AE01",2019,"AC",3,303000,"mg",168.333333333333
"5385","J05AE01",2019,"AC",4,363600,"mg",202
"5386","J05AE01",2020,"AC",1,727200,"mg",404
"5387","J05AE01",2020,"AC",2,181800,"mg",101
"5388","J05AE01",2020,"AC",3,484800,"mg",269.333333333333
"5389","J05AE01",2020,"AC",4,363600,"mg",202
"5390","J05AE01",2021,"AC",1,727200,"mg",404
"5391","J05AE01",2021,"AC",2,181800,"mg",101
"5392","J05AE01",2021,"AC",4,363600,"mg",202
"5393","J05AE02",2012,"AC",1,807840,"mg",336.6
"5394","J05AE02",2012,"AC",2,1468800,"mg",612
"5395","J05AE02",2012,"AC",3,1395360,"mg",581.4
"5396","J05AE02",2012,"AC",4,1324800,"mg",552
"5397","J05AE02",2012,"HC",1,293760,"mg",122.4
"5398","J05AE02",2012,"HC",2,73440,"mg",30.6
"5399","J05AE02",2012,"HC",3,146880,"mg",61.2
"5400","J05AE02",2013,"AC",1,807840,"mg",336.6
"5401","J05AE02",2013,"AC",2,1468800,"mg",612
"5402","J05AE02",2013,"AC",3,807840,"mg",336.6
"5403","J05AE02",2013,"AC",4,1397808,"mg",582.42
"5404","J05AE02",2013,"HC",1,299472,"mg",124.78
"5405","J05AE02",2013,"HC",3,381072,"mg",158.78
"5406","J05AE02",2013,"HC",4,9384,"mg",3.91
"5407","J05AE02",2014,"AC",1,807840,"mg",336.6
"5408","J05AE02",2014,"AC",2,1175040,"mg",489.6
"5409","J05AE02",2014,"AC",3,514080,"mg",214.2
"5410","J05AE02",2014,"AC",4,1101600,"mg",459
"5411","J05AE02",2014,"HC",2,408,"mg",0.17
"5412","J05AE02",2014,"HC",3,220320,"mg",91.8
"5413","J05AE02",2014,"HC",4,14484,"mg",6.035
"5414","J05AE02",2015,"AC",1,1101600,"mg",459
"5415","J05AE02",2015,"AC",2,734400,"mg",306
"5416","J05AE02",2015,"AC",3,514080,"mg",214.2
"5417","J05AE02",2015,"AC",4,807840,"mg",336.6
"5418","J05AE02",2015,"HC",1,116688,"mg",48.62
"5419","J05AE02",2015,"HC",2,612,"mg",0.255
"5420","J05AE02",2015,"HC",3,294168,"mg",122.57
"5421","J05AE02",2015,"HC",4,408,"mg",0.17
"5422","J05AE02",2016,"AC",1,872640,"mg",363.6
